name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,1,3,1,4,14,18,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,1,4,1,8,18,26,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,2,1,1,2,0,2,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,2,2,2,3,2,5,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,2,3,2,5,14,19,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,2,4,2,2,19,21,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,1,1,2,2,0,2,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,1,2,2,2,2,4,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,1,3,1,8,4,12,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,1,4,2,3,15,18,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,2,1,1,3,0,3,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,2,2,2,6,4,10,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,2,3,1,3,12,15,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i3.txt,2023-11-03T13:02:28.099,2,2,0,15782685330009134388,Algorithm2_TwoMachinesJobShop,18,Cmax_function,2,4,1,3,15,18,0,0.0004079,975424,"Dict{String, Any}(""average"" => 0.2879555555555557, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,1,1,1,6,9,15,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,1,2,2,10,15,25,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,1,3,1,7,25,32,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,1,4,2,4,32,36,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,2,1,1,9,0,9,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,2,2,2,1,9,10,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,2,3,1,8,15,23,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
