name                              ,algorithm                     ,date                    ,m    ,n ,solution_id          ,objectiveValue ,microruns ,timeSeconds ,memoryBytes  ,metadata                                                                                       ,status                         ,operation_maximum
testsTwoJobsM1/m1400n_i1400i3.txt ,Branch and Bound - Carlier    ,2023-11-11T17:43:34.675 ,1400 ,2 ,12504863873233598483 ,          7609 ,  3920000 , 96.4024375 ,121473038112 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2801, ""skippedNodes"" => 0)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i4.txt ,Branch and Bound - Carlier    ,2023-11-11T17:44:07.051 ,1400 ,2 ,14845038341713374351 ,          7697 ,  3925532 , 97.049464  ,121622217936 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2804, ""skippedNodes"" => 3)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i5.txt ,Branch and Bound - Carlier    ,2023-11-11T17:44:48.044 ,1400 ,2 ,13247640586797104692 ,          7655 ,  3921652 , 95.7167639 ,121540630688 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2802, ""skippedNodes"" => 1)" ,OK                             ,             1400
testsTwoJobsM1/m1600n_i1600i1.txt ,Branch and Bound - Carlier    ,2023-11-11T17:45:36.19  ,1600 ,2 ,13629189535301790246 ,             0 ,        0 ,  0.0       ,           0 ,"Dict{String, Any}()"                                                                          ,Timeout at: 121.51500010490417 ,             1600
testsTwoJobsM1/m1600n_i1600i2.txt ,Branch and Bound - Carlier    ,2023-11-11T17:46:08.544 ,1600 ,2 ,10659773277818678210 ,             0 ,        0 ,  0.0       ,           0 ,"Dict{String, Any}()"                                                                          ,Timeout at: 121.492999792099   ,             1600
testsTwoJobsM1/m1600n_i1600i3.txt ,Branch and Bound - Carlier    ,2023-11-11T17:46:49.792 ,1600 ,2 ,17391163723058335271 ,             0 ,        0 ,  0.0       ,           0 ,"Dict{String, Any}()"                                                                          ,Timeout at: 121.73200011253357 ,             1600
testsTwoJobsM1/m1600n_i1600i4.txt ,Branch and Bound - Carlier    ,2023-11-11T17:47:38.184 ,1600 ,2 , 9494741513230555152 ,             0 ,        0 ,  0.0       ,           0 ,"Dict{String, Any}()"                                                                          ,Timeout at: 121.8529999256134  ,             1600
testsTwoJobsM1/m1600n_i1600i5.txt ,Branch and Bound - Carlier    ,2023-11-11T17:48:10.205 ,1600 ,2 , 5820022710699250593 ,          8784 ,  5121600 ,121.6194186 ,158727326480 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 3202, ""skippedNodes"" => 1)" ,OK                             ,             1600
testsTwoJobsM1/m200n_i200i1.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:46:53.493 , 200 ,2 ,12781768076174945486 ,          1110 ,    81180 ,  1.277469  ,   406652112 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 404, ""skippedNodes"" => 3)"  ,OK                             ,              200
testsTwoJobsM1/m200n_i200i2.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:46:54.352 , 200 ,2 ,  315025370730983946 ,          1123 ,    80826 ,  0.8555753 ,   375944704 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 404, ""skippedNodes"" => 3)"  ,OK                             ,              200
testsTwoJobsM1/m200n_i200i3.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:46:55.227 , 200 ,2 , 2333846101718644375 ,          1066 ,    80404 ,  0.8800473 ,   374845488 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 403, ""skippedNodes"" => 2)"  ,OK                             ,              200
