name,algorithm,date,m,n,solution_id,objectiveValue,microruns,timeSeconds,memoryBytes,metadata,status,operation_maximum
testsTwoJobs/m2n_i66i4.txt,Shifting Bottleneck,2023-11-09T09:16:27.819,2,2,9.649494261944558e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,66
testsTwoJobs/m2n_i66i5.txt,Shifting Bottleneck,2023-11-09T09:16:40.176,2,2,7.133429646605906e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,66
testsTwoJobs/m2n_i70i1.txt,Shifting Bottleneck,2023-11-09T09:16:27.788,2,2,6.060334488376701e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,70
testsTwoJobs/m2n_i70i2.txt,Shifting Bottleneck,2023-11-09T09:16:27.898,2,2,1.3006858358060915e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,70
testsTwoJobs/m2n_i70i3.txt,Shifting Bottleneck,2023-11-09T09:16:27.944,2,2,1.5949643605269647e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,70
testsTwoJobs/m2n_i70i4.txt,Shifting Bottleneck,2023-11-09T09:16:27.96,2,2,1.6480243420384567e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,70
testsTwoJobs/m2n_i70i5.txt,Shifting Bottleneck,2023-11-09T09:16:28.132,2,2,1.5480295138418874e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,70
testsTwoJobs/m2n_i74i1.txt,Shifting Bottleneck,2023-11-09T09:17:29.273,2,2,1.7760689428183091e19,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.312999963760376,74
testsTwoJobs/m2n_i74i2.txt,Shifting Bottleneck,2023-11-09T09:16:28.242,2,2,4.2124382200738785e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,74
testsTwoJobs/m2n_i74i3.txt,Shifting Bottleneck,2023-11-09T09:16:28.383,2,2,1.4428083736349387e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,74
testsTwoJobs/m2n_i74i4.txt,Shifting Bottleneck,2023-11-09T09:17:29.757,2,2,3.9949590690320835e18,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.37400007247925,74
testsTwoJobs/m2n_i74i5.txt,Shifting Bottleneck,2023-11-09T09:16:40.396,2,2,1.2419339612116263e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,74
testsTwoJobs/m2n_i78i1.txt,Shifting Bottleneck,2023-11-09T09:16:40.569,2,2,1.7800177232963801e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,78
testsTwoJobs/m2n_i78i2.txt,Shifting Bottleneck,2023-11-09T09:16:45.226,2,2,2.634686312378897e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,78
testsTwoJobs/m2n_i78i3.txt,Shifting Bottleneck,2023-11-09T09:16:45.367,2,2,4.952940179473438e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,78
testsTwoJobs/m2n_i78i4.txt,Shifting Bottleneck,2023-11-09T09:16:45.507,2,2,6.402004999294456e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,78
testsTwoJobs/m2n_i78i5.txt,Shifting Bottleneck,2023-11-09T09:16:45.677,2,2,1.3313384077796547e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,78
testsTwoJobs/m2n_i82i1.txt,Shifting Bottleneck,2023-11-09T09:16:45.805,2,2,6.543267330589017e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,82
testsTwoJobs/m2n_i82i2.txt,Shifting Bottleneck,2023-11-09T09:16:45.899,2,2,4.5888202902106394e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,82
testsTwoJobs/m2n_i82i3.txt,Shifting Bottleneck,2023-11-09T09:16:46.149,2,2,1.0921444359722445e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,82
testsTwoJobs/m2n_i82i4.txt,Shifting Bottleneck,2023-11-09T09:16:46.336,2,2,1.6225898383313935e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,82
testsTwoJobs/m2n_i82i5.txt,Shifting Bottleneck,2023-11-09T09:16:46.602,2,2,2.0453851146148805e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,82
testsTwoJobs/m2n_i86i1.txt,Shifting Bottleneck,2023-11-09T09:16:46.758,2,2,2.4926289089254944e17,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,86
testsTwoJobs/m2n_i86i2.txt,Shifting Bottleneck,2023-11-09T09:17:48.212,2,2,1.3777969628340984e19,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.4539999961853,86
testsTwoJobs/m2n_i86i3.txt,Shifting Bottleneck,2023-11-09T09:17:27.692,2,2,1.1150324000739867e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,86
testsTwoJobs/m2n_i86i4.txt,Shifting Bottleneck,2023-11-09T09:18:29.195,2,2,1.3059884496323285e19,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.501999855041504,86
testsTwoJobs/m2n_i86i5.txt,Shifting Bottleneck,2023-11-09T09:17:29.586,2,2,6.890526659438896e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,86
testsTwoJobs/m2n_i90i1.txt,Shifting Bottleneck,2023-11-09T09:18:31.101,2,2,8.812372158812888e18,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.515000104904175,90
testsTwoJobs/m2n_i90i2.txt,Shifting Bottleneck,2023-11-09T09:18:31.205,2,2,1.2675945191530295e19,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.44799995422363,90
testsTwoJobs/m2n_i90i3.txt,Shifting Bottleneck,2023-11-09T09:17:48.415,2,2,2.59905008055641e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,90
testsTwoJobs/m2n_i90i4.txt,Shifting Bottleneck,2023-11-09T09:17:48.727,2,2,1.572265533750102e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,90
testsTwoJobs/m2n_i90i5.txt,Shifting Bottleneck,2023-11-09T09:17:48.976,2,2,2.3023701386704678e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,90
testsTwoJobs/m6n_i10i1.txt,Shifting Bottleneck,2023-11-09T09:17:49.086,6,2,1.30355061271275e19,71,78,0.1071072,4237220,"Dict{String, Any}()",OK,10
testsTwoJobs/m6n_i10i2.txt,Shifting Bottleneck,2023-11-09T09:17:49.086,6,2,5.977291911495741e18,67,62,0.0064922,1010240,"Dict{String, Any}()",OK,10
testsTwoJobs/m6n_i10i3.txt,Shifting Bottleneck,2023-11-09T09:17:49.101,6,2,8.014826139739754e17,64,36,0.0047259,789072,"Dict{String, Any}()",OK,10
testsTwoJobs/m6n_i10i4.txt,Shifting Bottleneck,2023-11-09T09:17:49.101,6,2,8.602971325623331e18,62,60,0.0056509,921104,"Dict{String, Any}()",OK,10
testsTwoJobs/m6n_i10i5.txt,Shifting Bottleneck,2023-11-09T09:17:49.117,6,2,1.5888432566691486e19,72,36,0.0046385,803408,"Dict{String, Any}()",OK,10
testsTwoJobs/m6n_i14i1.txt,Shifting Bottleneck,2023-11-09T09:17:49.117,6,2,1.2560793374876174e19,86,62,0.0042544,1262560,"Dict{String, Any}()",OK,14
testsTwoJobs/m6n_i14i2.txt,Shifting Bottleneck,2023-11-09T09:17:49.117,6,2,1.819694821552556e19,108,70,0.0042946,1315864,"Dict{String, Any}()",OK,14
testsTwoJobs/m6n_i14i3.txt,Shifting Bottleneck,2023-11-09T09:17:49.133,6,2,7.91857188042356e18,94,81,0.0061863,1412056,"Dict{String, Any}()",OK,14
testsTwoJobs/m6n_i14i4.txt,Shifting Bottleneck,2023-11-09T09:17:49.133,6,2,1.2377878783356963e19,89,97,0.0044468,1374872,"Dict{String, Any}()",OK,14
testsTwoJobs/m6n_i14i5.txt,Shifting Bottleneck,2023-11-09T09:17:49.133,6,2,9.381756087292131e18,94,108,0.0055419,1737872,"Dict{String, Any}()",OK,14
testsTwoJobs/m6n_i18i1.txt,Shifting Bottleneck,2023-11-09T09:17:49.17,6,2,1.0220101046702703e19,100,44,0.0208762,1346040,"Dict{String, Any}()",OK,18
testsTwoJobs/m6n_i18i2.txt,Shifting Bottleneck,2023-11-09T09:17:49.179,6,2,3.2847013465790336e18,127,149,0.0085644,3708320,"Dict{String, Any}()",OK,18
