name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,10,9,9,71,80,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,11,9,7,80,87,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,12,1,1,87,88,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,13,4,1,88,89,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,14,10,1,89,90,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,15,3,10,90,100,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,16,3,3,106,109,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,17,4,2,111,113,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,18,8,5,113,118,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,19,10,8,118,126,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,2,20,5,7,126,133,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,1,8,3,0,3,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,2,2,10,3,13,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,3,3,7,13,20,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,4,3,10,20,30,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,5,1,9,30,39,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,6,10,6,39,45,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,7,9,2,45,47,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,8,9,3,47,50,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,9,5,4,50,54,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,10,7,1,54,55,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,11,1,2,58,60,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,12,4,1,60,61,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,13,8,1,61,62,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,14,8,5,62,67,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,15,6,3,67,70,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,16,3,9,70,79,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,17,6,1,79,80,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,18,3,7,80,87,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,19,7,5,96,101,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,3,20,7,5,101,106,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,1,10,2,10,12,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,2,6,2,12,14,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,3,10,8,14,22,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,4,5,4,22,26,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,5,5,7,26,33,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,6,2,4,33,37,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,7,1,2,39,41,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,8,8,7,41,48,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,9,2,2,48,50,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,10,3,4,51,55,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,11,9,9,55,64,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,12,5,5,64,69,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,13,10,9,70,79,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,14,4,8,79,87,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,15,8,7,87,94,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,16,5,10,94,104,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,17,4,4,113,117,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,18,7,8,118,126,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,19,6,8,126,134,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,4,20,2,1,134,135,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,1,10,10,0,10,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,2,7,7,10,17,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,3,4,8,17,25,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,4,9,3,25,28,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,5,5,10,33,43,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,6,3,8,43,51,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,7,1,7,51,58,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,8,10,3,58,61,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,9,2,3,61,64,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,10,10,6,64,70,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,11,6,5,70,75,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,12,7,10,75,85,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,13,7,4,85,89,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,14,7,7,89,96,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,15,4,6,98,104,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,16,6,9,104,113,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,17,7,5,113,118,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,18,1,4,118,122,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,19,1,8,122,130,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m10n_i20i3.txt,2023-11-20T15:08:30.379,10,5,0,2781094852810733324,Branch and Bound - 1|R_j|Lmax,145,Cmax_function,5,20,3,10,130,140,588206,30.3883175,12640482200,"Dict{String, Any}(""terminalNodes"" => 5, ""nodesGenerated"" => 10466, ""skippedNodes"" => 2687)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,1,10,3,0,3,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,2,1,9,3,12,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,3,14,3,12,15,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,4,15,10,19,29,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,5,11,9,29,38,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,6,2,10,38,48,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,7,15,8,48,56,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,8,4,8,56,64,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,9,14,7,64,71,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,10,9,8,71,79,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,11,12,5,82,87,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
testsWithRecirculation/n5m15n_i15i1.txt,2023-11-20T15:08:30.894,15,5,0,3783990338618939551,Branch and Bound - 1|R_j|Lmax,114,Cmax_function,1,12,1,3,87,90,15076,0.5186959,172943112,"Dict{String, Any}(""terminalNodes"" => 4, ""nodesGenerated"" => 436, ""skippedNodes"" => 89)",OK
